product_cd	category_major_cd	category_medium_cd	category_small_cd	unit_price	unit_cost	category_major_name	category_medium_name	category_small_name
P071202067	7	712	71202	358.0	269.0	瓶詰缶詰	ベビーフード	ベビーフード
P071202068	7	712	71202	358.0	269.0	瓶詰缶詰	ベビーフード	ベビーフード
P071202069	7	712	71202	358.0	269.0	瓶詰缶詰	ベビーフード	ベビーフード
P071202070	7	712	71202	358.0	269.0	瓶詰缶詰	ベビーフード	ベビーフード
P071202071	7	712	71202	358.0	269.0	瓶詰缶詰	ベビーフード	ベビーフード
P071202072	7	712	71202	358.0	269.0	瓶詰缶詰	ベビーフード	ベビーフード
P071202073	7	712	71202	358.0	269.0	瓶詰缶詰	ベビーフード	ベビーフード
P071202074	7	712	71202	358.0	269.0	瓶詰缶詰	ベビーフード	ベビーフード
P071202075	7	712	71202	358.0	269.0	瓶詰缶詰	ベビーフード	ベビーフード
P071202076	7	712	71202	358.0	269.0	瓶詰缶詰	ベビーフード	ベビーフード
P071202077	7	712	71202	358.0	269.0	瓶詰缶詰	ベビーフード	ベビーフード
P071202078	7	712	71202	358.0	269.0	瓶詰缶詰	ベビーフード	ベビーフード
P071202079	7	712	71202	358.0	269.0	瓶詰缶詰	ベビーフード	ベビーフード
P071203001	7	712	71203	218.0	164.0	瓶詰缶詰	ベビーフード	その他補給剤
P071203002	7	712	71203	308.0	231.0	瓶詰缶詰	ベビーフード	その他補給剤
P071203003	7	712	71203	308.0	231.0	瓶詰缶詰	ベビーフード	その他補給剤
P071203004	7	712	71203	308.0	231.0	瓶詰缶詰	ベビーフード	その他補給剤
P071203005	7	712	71203	308.0	231.0	瓶詰缶詰	ベビーフード	その他補給剤
P071203006	7	712	71203	448.0	336.0	瓶詰缶詰	ベビーフード	その他補給剤
P071203007	7	712	71203	448.0	336.0	瓶詰缶詰	ベビーフード	その他補給剤
P071203008	7	712	71203	548.0	411.0	瓶詰缶詰	ベビーフード	その他補給剤
P071203009	7	712	71203	608.0	456.0	瓶詰缶詰	ベビーフード	その他補給剤
P071203010	7	712	71203	608.0	456.0	瓶詰缶詰	ベビーフード	その他補給剤
P071203011	7	712	71203	668.0	501.0	瓶詰缶詰	ベビーフード	その他補給剤
P071301001	7	713	71301	1100.0	825.0	瓶詰缶詰	米	米
P071301002	7	713	71301	2485.0	1864.0	瓶詰缶詰	米	米
P071301003	7	713	71301	2650.0	1988.0	瓶詰缶詰	米	米
P071301004	7	713	71301	2680.0	2010.0	瓶詰缶詰	米	米
P071301005	7	713	71301	2680.0	2010.0	瓶詰缶詰	米	米
P071301006	7	713	71301	4760.0	3570.0	瓶詰缶詰	米	米
P071301007	7	713	71301	4880.0	3660.0	瓶詰缶詰	米	米
P071301008	7	713	71301	5060.0	3795.0	瓶詰缶詰	米	米
P071301009	7	713	71301	5280.0	3960.0	瓶詰缶詰	米	米
P071302001	7	713	71302	280.0	210.0	瓶詰缶詰	米	その他米加工品
P071302002	7	713	71302	308.0	231.0	瓶詰缶詰	米	その他米加工品
P071302003	7	713	71302	318.0	239.0	瓶詰缶詰	米	その他米加工品
P071302004	7	713	71302	338.0	254.0	瓶詰缶詰	米	その他米加工品
P071302005	7	713	71302	338.0	254.0	瓶詰缶詰	米	その他米加工品
P071302006	7	713	71302	358.0	269.0	瓶詰缶詰	米	その他米加工品
P071302007	7	713	71302	388.0	291.0	瓶詰缶詰	米	その他米加工品
P071302008	7	713	71302	400.0	300.0	瓶詰缶詰	米	その他米加工品
P071302009	7	713	71302	470.0	353.0	瓶詰缶詰	米	その他米加工品
P071302010	7	713	71302	770.0	578.0	瓶詰缶詰	米	その他米加工品
P071401001	7	714	71401	1100.0	825.0	瓶詰缶詰	タバコ	タバコ
P071401002	7	714	71401	1100.0	825.0	瓶詰缶詰	タバコ	タバコ
P071401003	7	714	71401	1100.0	825.0	瓶詰缶詰	タバコ	タバコ
P071401004	7	714	71401	1100.0	825.0	瓶詰缶詰	タバコ	タバコ
P071401005	7	714	71401	1100.0	825.0	瓶詰缶詰	タバコ	タバコ
P071401006	7	714	71401	1200.0	900.0	瓶詰缶詰	タバコ	タバコ
P071401007	7	714	71401	1200.0	900.0	瓶詰缶詰	タバコ	タバコ
P071401008	7	714	71401	1200.0	900.0	瓶詰缶詰	タバコ	タバコ
P071401009	7	714	71401	1200.0	900.0	瓶詰缶詰	タバコ	タバコ
P071401010	7	714	71401	1200.0	900.0	瓶詰缶詰	タバコ	タバコ
P071401011	7	714	71401	1300.0	975.0	瓶詰缶詰	タバコ	タバコ
P071401012	7	714	71401	2200.0	1650.0	瓶詰缶詰	タバコ	タバコ
P071401013	7	714	71401	2200.0	1650.0	瓶詰缶詰	タバコ	タバコ
P071401014	7	714	71401	2200.0	1650.0	瓶詰缶詰	タバコ	タバコ
P071401015	7	714	71401	2200.0	1650.0	瓶詰缶詰	タバコ	タバコ
P071401016	7	714	71401	2200.0	1650.0	瓶詰缶詰	タバコ	タバコ
P071401017	7	714	71401	2200.0	1650.0	瓶詰缶詰	タバコ	タバコ
P071401018	7	714	71401	2200.0	1650.0	瓶詰缶詰	タバコ	タバコ
P071401019	7	714	71401	2200.0	1650.0	瓶詰缶詰	タバコ	タバコ
P071401020	7	714	71401	2200.0	1650.0	瓶詰缶詰	タバコ	タバコ
P071401021	7	714	71401	2400.0	1800.0	瓶詰缶詰	タバコ	タバコ
P071401022	7	714	71401	2400.0	1800.0	瓶詰缶詰	タバコ	タバコ
P071401023	7	714	71401	2400.0	1800.0	瓶詰缶詰	タバコ	タバコ
P071401024	7	714	71401	2400.0	1800.0	瓶詰缶詰	タバコ	タバコ
P071401025	7	714	71401	2400.0	1800.0	瓶詰缶詰	タバコ	タバコ
P080101001	8	801	80101	30.0	22.0	菓子	ポケット物	チョコレート菓子
P080101002	8	801	80101	30.0	22.0	菓子	ポケット物	チョコレート菓子
P080101003	8	801	80101	30.0	21.0	菓子	ポケット物	チョコレート菓子
P080101004	8	801	80101	30.0	24.0	菓子	ポケット物	チョコレート菓子
P080101005	8	801	80101	30.0	22.0	菓子	ポケット物	チョコレート菓子
P080101006	8	801	80101	45.0	33.0	菓子	ポケット物	チョコレート菓子
P080101007	8	801	80101	45.0	36.0	菓子	ポケット物	チョコレート菓子
P080101008	8	801	80101	45.0	34.0	菓子	ポケット物	チョコレート菓子
P080101009	8	801	80101	45.0	32.0	菓子	ポケット物	チョコレート菓子
P080101010	8	801	80101	45.0	35.0	菓子	ポケット物	チョコレート菓子
P080101011	8	801	80101	45.0	34.0	菓子	ポケット物	チョコレート菓子
P080101012	8	801	80101	45.0	33.0	菓子	ポケット物	チョコレート菓子
P080101013	8	801	80101	50.0	35.0	菓子	ポケット物	チョコレート菓子
P080101014	8	801	80101	55.0	41.0	菓子	ポケット物	チョコレート菓子
P080101015	8	801	80101	55.0	40.0	菓子	ポケット物	チョコレート菓子
P080101016	8	801	80101	55.0	44.0	菓子	ポケット物	チョコレート菓子
P080101017	8	801	80101	65.0	49.0	菓子	ポケット物	チョコレート菓子
P080101018	8	801	80101	65.0	52.0	菓子	ポケット物	チョコレート菓子
P080101019	8	801	80101	75.0	56.0	菓子	ポケット物	チョコレート菓子
P080101020	8	801	80101	75.0	54.0	菓子	ポケット物	チョコレート菓子
P080101021	8	801	80101	75.0	53.0	菓子	ポケット物	チョコレート菓子
P080101022	8	801	80101	75.0	53.0	菓子	ポケット物	チョコレート菓子
P080101023	8	801	80101	78.0	61.0	菓子	ポケット物	チョコレート菓子
P080101024	8	801	80101	85.0	63.0	菓子	ポケット物	チョコレート菓子
P080101025	8	801	80101	85.0	65.0	菓子	ポケット物	チョコレート菓子
P080101026	8	801	80101	85.0	68.0	菓子	ポケット物	チョコレート菓子
P080101027	8	801	80101	85.0	64.0	菓子	ポケット物	チョコレート菓子
P080101028	8	801	80101	88.0	63.0	菓子	ポケット物	チョコレート菓子
P080101029	8	801	80101	88.0	63.0	菓子	ポケット物	チョコレート菓子
P080101030	8	801	80101	90.0	67.0	菓子	ポケット物	チョコレート菓子
P080101031	8	801	80101	90.0	66.0	菓子	ポケット物	チョコレート菓子
P080101032	8	801	80101	90.0	66.0	菓子	ポケット物	チョコレート菓子
P080101033	8	801	80101	90.0	66.0	菓子	ポケット物	チョコレート菓子
P080101034	8	801	80101	90.0	68.0	菓子	ポケット物	チョコレート菓子
P080101035	8	801	80101	90.0	64.0	菓子	ポケット物	チョコレート菓子
P080101036	8	801	80101	90.0	65.0	菓子	ポケット物	チョコレート菓子
P080101037	8	801	80101	90.0	67.0	菓子	ポケット物	チョコレート菓子
P080101038	8	801	80101	90.0	64.0	菓子	ポケット物	チョコレート菓子
P080101039	8	801	80101	90.0	70.0	菓子	ポケット物	チョコレート菓子
P080101040	8	801	80101	90.0	66.0	菓子	ポケット物	チョコレート菓子
P080101041	8	801	80101	90.0	72.0	菓子	ポケット物	チョコレート菓子
P080101042	8	801	80101	90.0	64.0	菓子	ポケット物	チョコレート菓子
P080101043	8	801	80101	90.0	70.0	菓子	ポケット物	チョコレート菓子
P080101044	8	801	80101	90.0	71.0	菓子	ポケット物	チョコレート菓子
P080101045	8	801	80101	90.0	66.0	菓子	ポケット物	チョコレート菓子
P080101046	8	801	80101	90.0	70.0	菓子	ポケット物	チョコレート菓子
P080101047	8	801	80101	90.0	65.0	菓子	ポケット物	チョコレート菓子
P080101048	8	801	80101	90.0	70.0	菓子	ポケット物	チョコレート菓子
P080101049	8	801	80101	90.0	63.0	菓子	ポケット物	チョコレート菓子
P080101050	8	801	80101	90.0	64.0	菓子	ポケット物	チョコレート菓子
P080101051	8	801	80101	90.0	63.0	菓子	ポケット物	チョコレート菓子
P080101052	8	801	80101	90.0	64.0	菓子	ポケット物	チョコレート菓子
P080101053	8	801	80101	95.0	71.0	菓子	ポケット物	チョコレート菓子
P080101054	8	801	80101	95.0	76.0	菓子	ポケット物	チョコレート菓子
P080101055	8	801	80101	95.0	70.0	菓子	ポケット物	チョコレート菓子
P080101056	8	801	80101	100.0	77.0	菓子	ポケット物	チョコレート菓子
P080101057	8	801	80101	108.0	84.0	菓子	ポケット物	チョコレート菓子
P080101058	8	801	80101	110.0	77.0	菓子	ポケット物	チョコレート菓子
P080101059	8	801	80101	110.0	86.0	菓子	ポケット物	チョコレート菓子
P080101060	8	801	80101	110.0	80.0	菓子	ポケット物	チョコレート菓子
P080101061	8	801	80101	110.0	84.0	菓子	ポケット物	チョコレート菓子
P080101062	8	801	80101	110.0	87.0	菓子	ポケット物	チョコレート菓子
P080101063	8	801	80101	110.0	78.0	菓子	ポケット物	チョコレート菓子
P080101064	8	801	80101	112.0	79.0	菓子	ポケット物	チョコレート菓子
P080101065	8	801	80101	112.0	79.0	菓子	ポケット物	チョコレート菓子
P080101066	8	801	80101	135.0	103.0	菓子	ポケット物	チョコレート菓子
P080101067	8	801	80101	135.0	104.0	菓子	ポケット物	チョコレート菓子
P080101068	8	801	80101	135.0	103.0	菓子	ポケット物	チョコレート菓子
P080101069	8	801	80101	135.0	97.0	菓子	ポケット物	チョコレート菓子
P080101070	8	801	80101	135.0	95.0	菓子	ポケット物	チョコレート菓子
P080101071	8	801	80101	135.0	97.0	菓子	ポケット物	チョコレート菓子
P080101072	8	801	80101	135.0	105.0	菓子	ポケット物	チョコレート菓子
P080101073	8	801	80101	135.0	100.0	菓子	ポケット物	チョコレート菓子
P080101074	8	801	80101	135.0	96.0	菓子	ポケット物	チョコレート菓子
P080101075	8	801	80101	135.0	102.0	菓子	ポケット物	チョコレート菓子
P080101076	8	801	80101	135.0	105.0	菓子	ポケット物	チョコレート菓子
P080101077	8	801	80101	135.0	105.0	菓子	ポケット物	チョコレート菓子
P080101078	8	801	80101	135.0	99.0	菓子	ポケット物	チョコレート菓子
P080101079	8	801	80101	135.0	107.0	菓子	ポケット物	チョコレート菓子
P080101080	8	801	80101	135.0	100.0	菓子	ポケット物	チョコレート菓子
P080101081	8	801	80101	135.0	103.0	菓子	ポケット物	チョコレート菓子
P080101082	8	801	80101	135.0	95.0	菓子	ポケット物	チョコレート菓子
P080101083	8	801	80101	135.0	96.0	菓子	ポケット物	チョコレート菓子
P080101084	8	801	80101	135.0	105.0	菓子	ポケット物	チョコレート菓子
P080101085	8	801	80101	135.0	100.0	菓子	ポケット物	チョコレート菓子
P080101086	8	801	80101	135.0	105.0	菓子	ポケット物	チョコレート菓子
P080101087	8	801	80101	138.0	104.0	菓子	ポケット物	チョコレート菓子
P080101088	8	801	80101	140.0	105.0	菓子	ポケット物	チョコレート菓子
P080101089	8	801	80101	140.0	99.0	菓子	ポケット物	チョコレート菓子
P080101090	8	801	80101	140.0	105.0	菓子	ポケット物	チョコレート菓子
P080101091	8	801	80101	153.0	115.0	菓子	ポケット物	チョコレート菓子
P080101092	8	801	80101	175.0	134.0	菓子	ポケット物	チョコレート菓子
P080101093	8	801	80101	178.0	125.0	菓子	ポケット物	チョコレート菓子
P080101094	8	801	80101	178.0	129.0	菓子	ポケット物	チョコレート菓子
P080101095	8	801	80101	180.0	131.0	菓子	ポケット物	チョコレート菓子
P080101096	8	801	80101	180.0	134.0	菓子	ポケット物	チョコレート菓子
P080101097	8	801	80101	180.0	133.0	菓子	ポケット物	チョコレート菓子
P080101098	8	801	80101	180.0	128.0	菓子	ポケット物	チョコレート菓子
P080101099	8	801	80101	180.0	136.0	菓子	ポケット物	チョコレート菓子
P080101100	8	801	80101	180.0	130.0	菓子	ポケット物	チョコレート菓子
P080101101	8	801	80101	180.0	141.0	菓子	ポケット物	チョコレート菓子
P080101102	8	801	80101	180.0	133.0	菓子	ポケット物	チョコレート菓子
P080101103	8	801	80101	180.0	134.0	菓子	ポケット物	チョコレート菓子
P080101104	8	801	80101	180.0	128.0	菓子	ポケット物	チョコレート菓子
P080101105	8	801	80101	180.0	134.0	菓子	ポケット物	チョコレート菓子
P080101106	8	801	80101	190.0	133.0	菓子	ポケット物	チョコレート菓子
P080101107	8	801	80101	225.0	179.0	菓子	ポケット物	チョコレート菓子
P080101108	8	801	80101	225.0	160.0	菓子	ポケット物	チョコレート菓子
P080101109	8	801	80101	270.0	196.0	菓子	ポケット物	チョコレート菓子
P080101110	8	801	80101	270.0	194.0	菓子	ポケット物	チョコレート菓子
P080101111	8	801	80101	270.0	215.0	菓子	ポケット物	チョコレート菓子
P080101112	8	801	80101	270.0	201.0	菓子	ポケット物	チョコレート菓子
P080101113	8	801	80101	270.0	197.0	菓子	ポケット物	チョコレート菓子
P080101114	8	801	80101	280.0	214.0	菓子	ポケット物	チョコレート菓子
P080101115	8	801	80101	280.0	206.0	菓子	ポケット物	チョコレート菓子
P080102001	8	801	80102	10.0	7.0	菓子	ポケット物	キャンディー
P080102002	8	801	80102	10.0	8.0	菓子	ポケット物	キャンディー
P080102003	8	801	80102	10.0	8.0	菓子	ポケット物	キャンディー
P080102004	8	801	80102	10.0	8.0	菓子	ポケット物	キャンディー
P080102005	8	801	80102	10.0	8.0	菓子	ポケット物	キャンディー
P080102006	8	801	80102	10.0	7.0	菓子	ポケット物	キャンディー
P080102007	8	801	80102	10.0	7.0	菓子	ポケット物	キャンディー
P080102008	8	801	80102	10.0	8.0	菓子	ポケット物	キャンディー
P080102009	8	801	80102	10.0	8.0	菓子	ポケット物	キャンディー
P080102010	8	801	80102	10.0	8.0	菓子	ポケット物	キャンディー
P080102011	8	801	80102	10.0	7.0	菓子	ポケット物	キャンディー
P080102012	8	801	80102	30.0	22.0	菓子	ポケット物	キャンディー
P080102013	8	801	80102	30.0	23.0	菓子	ポケット物	キャンディー
P080102014	8	801	80102	30.0	22.0	菓子	ポケット物	キャンディー
P080102015	8	801	80102	30.0	21.0	菓子	ポケット物	キャンディー
P080102016	8	801	80102	30.0	22.0	菓子	ポケット物	キャンディー
P080102017	8	801	80102	30.0	22.0	菓子	ポケット物	キャンディー
P080102018	8	801	80102	30.0	22.0	菓子	ポケット物	キャンディー
P080102019	8	801	80102	30.0	22.0	菓子	ポケット物	キャンディー
P080102020	8	801	80102	45.0	36.0	菓子	ポケット物	キャンディー
P080102021	8	801	80102	45.0	32.0	菓子	ポケット物	キャンディー
P080102022	8	801	80102	45.0	35.0	菓子	ポケット物	キャンディー
P080102023	8	801	80102	45.0	34.0	菓子	ポケット物	キャンディー
P080102024	8	801	80102	45.0	32.0	菓子	ポケット物	キャンディー
P080102025	8	801	80102	45.0	33.0	菓子	ポケット物	キャンディー
P080102026	8	801	80102	45.0	34.0	菓子	ポケット物	キャンディー
P080102027	8	801	80102	45.0	35.0	菓子	ポケット物	キャンディー
P080102028	8	801	80102	45.0	32.0	菓子	ポケット物	キャンディー
P080102029	8	801	80102	45.0	32.0	菓子	ポケット物	キャンディー
P080102030	8	801	80102	45.0	36.0	菓子	ポケット物	キャンディー
P080102031	8	801	80102	45.0	34.0	菓子	ポケット物	キャンディー
P080102032	8	801	80102	45.0	34.0	菓子	ポケット物	キャンディー
P080102033	8	801	80102	48.0	38.0	菓子	ポケット物	キャンディー
P080102034	8	801	80102	48.0	35.0	菓子	ポケット物	キャンディー
P080102035	8	801	80102	48.0	37.0	菓子	ポケット物	キャンディー
P080102036	8	801	80102	53.0	40.0	菓子	ポケット物	キャンディー
P080102037	8	801	80102	54.0	41.0	菓子	ポケット物	キャンディー
P080102038	8	801	80102	54.0	39.0	菓子	ポケット物	キャンディー
P080102039	8	801	80102	55.0	42.0	菓子	ポケット物	キャンディー
P080102040	8	801	80102	55.0	42.0	菓子	ポケット物	キャンディー
P080102041	8	801	80102	55.0	39.0	菓子	ポケット物	キャンディー
P080102042	8	801	80102	55.0	39.0	菓子	ポケット物	キャンディー
P080102043	8	801	80102	55.0	44.0	菓子	ポケット物	キャンディー
P080102044	8	801	80102	55.0	43.0	菓子	ポケット物	キャンディー
P080102045	8	801	80102	55.0	40.0	菓子	ポケット物	キャンディー
P080102046	8	801	80102	55.0	43.0	菓子	ポケット物	キャンディー
P080102047	8	801	80102	55.0	44.0	菓子	ポケット物	キャンディー
P080102048	8	801	80102	55.0	42.0	菓子	ポケット物	キャンディー
P080102049	8	801	80102	55.0	42.0	菓子	ポケット物	キャンディー
P080102050	8	801	80102	55.0	43.0	菓子	ポケット物	キャンディー
P080102051	8	801	80102	58.0	44.0	菓子	ポケット物	キャンディー
P080102052	8	801	80102	65.0	49.0	菓子	ポケット物	キャンディー
P080102053	8	801	80102	65.0	48.0	菓子	ポケット物	キャンディー
P080102054	8	801	80102	65.0	46.0	菓子	ポケット物	キャンディー
P080102055	8	801	80102	68.0	50.0	菓子	ポケット物	キャンディー
P080102056	8	801	80102	75.0	58.0	菓子	ポケット物	キャンディー
P080102057	8	801	80102	75.0	53.0	菓子	ポケット物	キャンディー
P080102058	8	801	80102	85.0	61.0	菓子	ポケット物	キャンディー
P080102059	8	801	80102	85.0	63.0	菓子	ポケット物	キャンディー
P080102060	8	801	80102	85.0	65.0	菓子	ポケット物	キャンディー
P080102061	8	801	80102	85.0	65.0	菓子	ポケット物	キャンディー
P080102062	8	801	80102	85.0	63.0	菓子	ポケット物	キャンディー
P080102063	8	801	80102	85.0	67.0	菓子	ポケット物	キャンディー
P080102064	8	801	80102	85.0	61.0	菓子	ポケット物	キャンディー
P080102065	8	801	80102	90.0	68.0	菓子	ポケット物	キャンディー
P080102066	8	801	80102	90.0	64.0	菓子	ポケット物	キャンディー
P080102067	8	801	80102	90.0	70.0	菓子	ポケット物	キャンディー
P080102068	8	801	80102	90.0	66.0	菓子	ポケット物	キャンディー
P080102069	8	801	80102	90.0	71.0	菓子	ポケット物	キャンディー
P080102070	8	801	80102	90.0	69.0	菓子	ポケット物	キャンディー
P080102071	8	801	80102	90.0	68.0	菓子	ポケット物	キャンディー
P080102072	8	801	80102	90.0	65.0	菓子	ポケット物	キャンディー
P080102073	8	801	80102	90.0	69.0	菓子	ポケット物	キャンディー
P080102074	8	801	80102	90.0	69.0	菓子	ポケット物	キャンディー
P080102075	8	801	80102	90.0	69.0	菓子	ポケット物	キャンディー
P080102076	8	801	80102	90.0	69.0	菓子	ポケット物	キャンディー
P080102077	8	801	80102	90.0	64.0	菓子	ポケット物	キャンディー
P080102078	8	801	80102	90.0	65.0	菓子	ポケット物	キャンディー
P080102079	8	801	80102	90.0	63.0	菓子	ポケット物	キャンディー
