product_cd,category_major_cd,category_medium_cd,category_small_cd,unit_price,unit_cost
P070905011,07,0709,070905,198,149
P070905012,07,0709,070905,218,164
P070905013,07,0709,070905,238,179
P070905014,07,0709,070905,238,179
P070905015,07,0709,070905,238,179
P070905016,07,0709,070905,238,179
P070905017,07,0709,070905,238,179
P070905018,07,0709,070905,238,179
P070905019,07,0709,070905,238,179
P070905020,07,0709,070905,245,184
P070905021,07,0709,070905,268,201
P070905022,07,0709,070905,268,201
P070905023,07,0709,070905,268,201
P070905024,07,0709,070905,268,201
P070905025,07,0709,070905,268,201
P070905026,07,0709,070905,308,231
P070905027,07,0709,070905,378,284
P070905028,07,0709,070905,388,291
P070905029,07,0709,070905,498,374
P070905030,07,0709,070905,538,404
P070905031,07,0709,070905,580,435
P070905032,07,0709,070905,598,449
P070905033,07,0709,070905,638,479
P070905034,07,0709,070905,640,480
P070905035,07,0709,070905,880,660
P070905036,07,0709,070905,938,704
P070905037,07,0709,070905,980,735
P070905038,07,0709,070905,988,741
P070905039,07,0709,070905,1980,1485
P070905040,07,0709,070905,1980,1485
P070905041,07,0709,070905,1980,1485
P071001001,07,0710,071001,48,36
P071001002,07,0710,071001,48,36
P071001003,07,0710,071001,68,51
P071001004,07,0710,071001,68,51
P071001005,07,0710,071001,88,66
P071001006,07,0710,071001,88,66
P071001007,07,0710,071001,88,66
P071001008,07,0710,071001,88,66
P071001009,07,0710,071001,98,74
P071001010,07,0710,071001,98,74
P071001011,07,0710,071001,98,74
P071001012,07,0710,071001,98,74
P071001013,07,0710,071001,102,77
P071001014,07,0710,071001,102,77
P071001015,07,0710,071001,102,77
P071001016,07,0710,071001,102,77
P071001017,07,0710,071001,102,77
P071001018,07,0710,071001,102,77
P071001019,07,0710,071001,102,77
P071001020,07,0710,071001,102,77
P071001021,07,0710,071001,102,77
P071001022,07,0710,071001,102,77
P071001023,07,0710,071001,102,77
P071001024,07,0710,071001,102,77
P071001025,07,0710,071001,102,77
P071001026,07,0710,071001,102,77
P071001027,07,0710,071001,102,77
P071001028,07,0710,071001,102,77
P071001029,07,0710,071001,102,77
P071001030,07,0710,071001,102,77
P071001031,07,0710,071001,102,77
P071001032,07,0710,071001,102,77
P071001033,07,0710,071001,102,77
P071001034,07,0710,071001,102,77
P071001035,07,0710,071001,102,77
P071001036,07,0710,071001,102,77
P071001037,07,0710,071001,102,77
P071001038,07,0710,071001,102,77
P071001039,07,0710,071001,102,77
P071001040,07,0710,071001,102,77
P071001041,07,0710,071001,102,77
P071001042,07,0710,071001,102,77
P071001043,07,0710,071001,102,77
P071001044,07,0710,071001,102,77
P071001045,07,0710,071001,102,77
P071001046,07,0710,071001,102,77
P071001047,07,0710,071001,102,77
P071001048,07,0710,071001,102,77
P071001049,07,0710,071001,102,77
P071001050,07,0710,071001,102,77
P071001051,07,0710,071001,102,77
P071001052,07,0710,071001,102,77
P071001053,07,0710,071001,102,77
P071001054,07,0710,071001,102,77
P071001055,07,0710,071001,102,77
P071001056,07,0710,071001,102,77
P071001057,07,0710,071001,102,77
P071001058,07,0710,071001,102,77
P071001059,07,0710,071001,102,77
P071001060,07,0710,071001,102,77
P071001061,07,0710,071001,102,77
P071001062,07,0710,071001,102,77
P071001063,07,0710,071001,102,77
P071001064,07,0710,071001,102,77
P071001065,07,0710,071001,102,77
P071001066,07,0710,071001,102,77
P071001067,07,0710,071001,102,77
P071001068,07,0710,071001,102,77
P071001069,07,0710,071001,102,77
P071001070,07,0710,071001,102,77
P071001071,07,0710,071001,102,77
P071001072,07,0710,071001,107,80
P071001073,07,0710,071001,120,90
P071001074,07,0710,071001,128,96
P071001075,07,0710,071001,128,96
P071001076,07,0710,071001,145,109
P071001077,07,0710,071001,145,109
P071001078,07,0710,071001,168,126
P071001079,07,0710,071001,168,126
P071001080,07,0710,071001,198,149
P071001081,07,0710,071001,198,149
P071001082,07,0710,071001,198,149
P071001083,07,0710,071001,218,164
P071001084,07,0710,071001,218,164
P071001085,07,0710,071001,228,171
P071001086,07,0710,071001,238,179
P071001087,07,0710,071001,248,186
P071001088,07,0710,071001,248,186
P071001089,07,0710,071001,248,186
P071001090,07,0710,071001,288,216
P071001091,07,0710,071001,298,224
P071001092,07,0710,071001,298,224
P071001093,07,0710,071001,298,224
P071001094,07,0710,071001,298,224
P071001095,07,0710,071001,298,224
P071001096,07,0710,071001,298,224
P071001097,07,0710,071001,298,224
P071001098,07,0710,071001,298,224
P071001099,07,0710,071001,313,235
P071001100,07,0710,071001,313,235
P071001101,07,0710,071001,313,235
P071001102,07,0710,071001,313,235
P071001103,07,0710,071001,315,236
P071001104,07,0710,071001,315,236
P071001105,07,0710,071001,315,236
P071001106,07,0710,071001,318,239
P071001107,07,0710,071001,318,239
P071001108,07,0710,071001,328,246
P071001109,07,0710,071001,328,246
P071001110,07,0710,071001,328,246
P071001111,07,0710,071001,328,246
P071001112,07,0710,071001,328,246
P071001113,07,0710,071001,338,254
P071001114,07,0710,071001,348,261
P071001115,07,0710,071001,348,261
P071001116,07,0710,071001,348,261
P071001117,07,0710,071001,368,276
P071001118,07,0710,071001,398,299
P071001119,07,0710,071001,438,329
P071001120,07,0710,071001,438,329
P071001121,07,0710,071001,438,329
P071001122,07,0710,071001,438,329
P071001123,07,0710,071001,448,336
P071001124,07,0710,071001,458,344
P071001125,07,0710,071001,458,344
P071001126,07,0710,071001,498,374
P071001127,07,0710,071001,498,374
P071001128,07,0710,071001,498,374
P071001129,07,0710,071001,498,374
P071001130,07,0710,071001,598,449
P071001131,07,0710,071001,598,449
P071001132,07,0710,071001,598,449
P071002001,07,0710,071002,88,66
P071002002,07,0710,071002,88,66
P071002003,07,0710,071002,88,66
P071002004,07,0710,071002,90,68
P071002005,07,0710,071002,98,74
P071002006,07,0710,071002,98,74
P071002007,07,0710,071002,102,77
P071002008,07,0710,071002,102,77
P071002009,07,0710,071002,102,77
P071002010,07,0710,071002,102,77
P071002011,07,0710,071002,102,77
P071002012,07,0710,071002,102,77
P071002013,07,0710,071002,102,77
P071002014,07,0710,071002,102,77
P071002015,07,0710,071002,102,77
P071002016,07,0710,071002,102,77
P071002017,07,0710,071002,102,77
P071002018,07,0710,071002,102,77
P071002019,07,0710,071002,102,77
P071002020,07,0710,071002,102,77
P071002021,07,0710,071002,102,77
P071002022,07,0710,071002,102,77
P071002023,07,0710,071002,102,77
P071002024,07,0710,071002,102,77
P071002025,07,0710,071002,102,77
P071002026,07,0710,071002,102,77
P071002027,07,0710,071002,102,77
P071002028,07,0710,071002,102,77
P071002029,07,0710,071002,102,77
P071002030,07,0710,071002,102,77
P071002031,07,0710,071002,102,77
P071002032,07,0710,071002,102,77
P071002033,07,0710,071002,102,77
P071002034,07,0710,071002,102,77
P071002035,07,0710,071002,122,92
P071002036,07,0710,071002,233,175
P071002037,07,0710,071002,233,175
P071002038,07,0710,071002,288,216
P071002039,07,0710,071002,288,216
P071002040,07,0710,071002,298,224
P071002041,07,0710,071002,298,224
P071002042,07,0710,071002,308,231
P071002043,07,0710,071002,313,235
P071002044,07,0710,071002,313,235
P071002045,07,0710,071002,313,235
P071002046,07,0710,071002,313,235
P071002047,07,0710,071002,313,235
P071002048,07,0710,071002,313,235
P071002049,07,0710,071002,313,235
P071002050,07,0710,071002,313,235
P071002051,07,0710,071002,313,235
P071002052,07,0710,071002,315,236
P071002053,07,0710,071002,315,236
P071002054,07,0710,071002,318,239
P071002055,07,0710,071002,318,239
P071002056,07,0710,071002,398,299
P071002057,07,0710,071002,398,299
P071002058,07,0710,071002,398,299
P071002059,07,0710,071002,408,306
P071002060,07,0710,071002,1020,765
P071003001,07,0710,071003,68,51
P071003002,07,0710,071003,88,66
P071003003,07,0710,071003,92,69
P071003004,07,0710,071003,92,69
P071003005,07,0710,071003,95,71
P071003006,07,0710,071003,97,73
P071003007,07,0710,071003,98,74
P071003008,07,0710,071003,98,74
P071003009,07,0710,071003,102,77
P071003010,07,0710,071003,102,77
P071003011,07,0710,071003,102,77
P071003012,07,0710,071003,102,77
P071003013,07,0710,071003,102,77
P071003014,07,0710,071003,102,77
P071003015,07,0710,071003,102,77
P071003016,07,0710,071003,102,77
P071003017,07,0710,071003,102,77
P071003018,07,0710,071003,102,77
P071003019,07,0710,071003,110,83
P071003020,07,0710,071003,115,86
P071003021,07,0710,071003,118,89
P071003022,07,0710,071003,118,89
P071003023,07,0710,071003,118,89
P071003024,07,0710,071003,138,104
P071003025,07,0710,071003,138,104
P071003026,07,0710,071003,138,104
P071003027,07,0710,071003,138,104
P071003028,07,0710,071003,138,104
P071003029,07,0710,071003,145,109
P071003030,07,0710,071003,148,111
P071003031,07,0710,071003,150,113
P071003032,07,0710,071003,150,113
P071003033,07,0710,071003,178,134
P071003034,07,0710,071003,188,141
P071003035,07,0710,071003,188,141
P071003036,07,0710,071003,190,143
P071003037,07,0710,071003,250,188
P071003038,07,0710,071003,258,194
P071003039,07,0710,071003,268,201
P071003040,07,0710,071003,268,201
P071003041,07,0710,071003,298,224
P071003042,07,0710,071003,308,231
P071003043,07,0710,071003,313,235
P071003044,07,0710,071003,313,235
P071003045,07,0710,071003,398,299
P071003046,07,0710,071003,398,299
P071003047,07,0710,071003,552,414
P071003048,07,0710,071003,590,443
P071003049,07,0710,071003,658,494
P071003050,07,0710,071003,680,510
P071003051,07,0710,071003,920,690
P071003052,07,0710,071003,1020,765
P071003053,07,0710,071003,1020,765
P071004001,07,0710,071004,102,77
P071004002,07,0710,071004,102,77
P071004003,07,0710,071004,102,77
P071004004,07,0710,071004,102,77
P071004005,07,0710,071004,102,77
P071004006,07,0710,071004,102,77
P071004007,07,0710,071004,102,77
P071004008,07,0710,071004,102,77
P071004009,07,0710,071004,102,77
P071004010,07,0710,071004,102,77
P071004011,07,0710,071004,102,77
P071004012,07,0710,071004,102,77
P071004013,07,0710,071004,102,77
P071004014,07,0710,071004,102,77
P071004015,07,0710,071004,102,77
P071004016,07,0710,071004,102,77
P071004017,07,0710,071004,102,77
P071004018,07,0710,071004,102,77
P071004019,07,0710,071004,102,77
P071004020,07,0710,071004,102,77
P071004021,07,0710,071004,102,77
P071004022,07,0710,071004,102,77
P071004023,07,0710,071004,102,77
P071004024,07,0710,071004,102,77
P071004025,07,0710,071004,102,77
P071004026,07,0710,071004,102,77
P071004027,07,0710,071004,102,77
P071004028,07,0710,071004,102,77
P071004029,07,0710,071004,102,77
P071004030,07,0710,071004,102,77
P071004031,07,0710,071004,102,77
P071004032,07,0710,071004,102,77
P071004033,07,0710,071004,102,77
P071004034,07,0710,071004,102,77
P071004035,07,0710,071004,102,77
P071004036,07,0710,071004,102,77
P071004037,07,0710,071004,102,77
P071004038,07,0710,071004,102,77
P071004039,07,0710,071004,102,77
P071004040,07,0710,071004,102,77
P071004041,07,0710,071004,102,77
P071004042,07,0710,071004,102,77
P071004043,07,0710,071004,102,77
P071004044,07,0710,071004,102,77
P071004045,07,0710,071004,102,77
P071004046,07,0710,071004,102,77
P071004047,07,0710,071004,102,77
P071004048,07,0710,071004,102,77
P071004049,07,0710,071004,298,224
P071004050,07,0710,071004,298,224
P071004051,07,0710,071004,298,224
P071004052,07,0710,071004,298,224
P071004053,07,0710,071004,298,224
P071004054,07,0710,071004,298,224
P071004055,07,0710,071004,298,224
P071004056,07,0710,071004,298,224
P071004057,07,0710,071004,298,224
P071004058,07,0710,071004,298,224
P071004059,07,0710,071004,298,224
P071004060,07,0710,071004,318,239
P071004061,07,0710,071004,318,239
P071005001,07,0710,071005,68,51
P071005002,07,0710,071005,78,59
P071005003,07,0710,071005,78,59
P071005004,07,0710,071005,88,66
P071005005,07,0710,071005,98,74
P071005006,07,0710,071005,98,74
P071005007,07,0710,071005,102,77
P071005008,07,0710,071005,102,77
P071005009,07,0710,071005,102,77
P071005010,07,0710,071005,102,77
P071005011,07,0710,071005,102,77
P071005012,07,0710,071005,102,77
P071005013,07,0710,071005,102,77
P071005014,07,0710,071005,102,77
P071005015,07,0710,071005,102,77
P071005016,07,0710,071005,102,77
P071005017,07,0710,071005,102,77
P071005018,07,0710,071005,102,77
P071005019,07,0710,071005,102,77
P071005020,07,0710,071005,102,77
P071005021,07,0710,071005,102,77
P071005022,07,0710,071005,102,77
P071005023,07,0710,071005,102,77
P071005024,07,0710,071005,102,77
P071005025,07,0710,071005,102,77
P071005026,07,0710,071005,102,77
P071005027,07,0710,071005,102,77
P071005028,07,0710,071005,198,149
P071005029,07,0710,071005,258,194
P071005030,07,0710,071005,258,194
P071005031,07,0710,071005,268,201
P071005032,07,0710,071005,288,216
P071005033,07,0710,071005,288,216
P071005034,07,0710,071005,288,216
P071005035,07,0710,071005,298,224
P071005036,07,0710,071005,313,235
P071005037,07,0710,071005,313,235
P071005038,07,0710,071005,318,239
P071005039,07,0710,071005,318,239
P071006001,07,0710,071006,108,81
P071006002,07,0710,071006,198,149
P071006003,07,0710,071006,208,156
P071006004,07,0710,071006,218,164
P071006005,07,0710,071006,218,164
P071006006,07,0710,071006,218,164
P071006007,07,0710,071006,295,221
P071006008,07,0710,071006,295,221
P071007001,07,0710,071007,102,77
P071007002,07,0710,071007,102,77
P071007003,07,0710,071007,198,149
P071007004,07,0710,071007,368,276
P071101001,07,0711,071101,278,209
P071101002,07,0711,071101,278,209
P071101003,07,0711,071101,680,510
P071101004,07,0711,071101,680,510
P071101005,07,0711,071101,680,510
P071101006,07,0711,071101,680,510
P071101007,07,0711,071101,680,510
P071101008,07,0711,071101,680,510
P071101009,07,0711,071101,680,510
P071101010,07,0711,071101,680,510
P071101011,07,0711,071101,680,510
P071101012,07,0711,071101,680,510
P071101013,07,0711,071101,680,510
P071101014,07,0711,071101,780,585
P071101015,07,0711,071101,780,585
P071101016,07,0711,071101,880,660
P071101017,07,0711,071101,880,660
P071101018,07,0711,071101,880,660
P071101019,07,0711,071101,980,735
P071101020,07,0711,071101,980,735
P071102001,07,0711,071102,190,143
P071102002,07,0711,071102,190,143
P071102003,07,0711,071102,190,143
P071102004,07,0711,071102,458,344
P071102005,07,0711,071102,698,524
P071103001,07,0711,071103,68,51
P071103002,07,0711,071103,68,51
P071103003,07,0711,071103,68,51
P071103004,07,0711,071103,92,69
P071103005,07,0711,071103,180,135
P071103006,07,0711,071103,180,135
P071103007,07,0711,071103,180,135
P071103008,07,0711,071103,670,503
P071103009,07,0711,071103,670,503
P071103010,07,0711,071103,670,503
P071103011,07,0711,071103,1080,810
P071103012,07,0711,071103,1080,810
P071201001,07,0712,071201,840,630
P071201002,07,0712,071201,840,630
P071201003,07,0712,071201,890,668
P071201004,07,0712,071201,980,735
P071201005,07,0712,071201,980,735
P071201006,07,0712,071201,980,735
P071201007,07,0712,071201,980,735
P071201008,07,0712,071201,1180,885
P071201009,07,0712,071201,2080,1560
P071201010,07,0712,071201,2140,1605
P071201011,07,0712,071201,2150,1613
P071201012,07,0712,071201,2530,1898
P071201013,07,0712,071201,2580,1935
P071201014,07,0712,071201,2600,1950
P071202001,07,0712,071202,118,89
P071202002,07,0712,071202,118,89
P071202003,07,0712,071202,118,89
P071202004,07,0712,071202,118,89
P071202005,07,0712,071202,118,89
P071202006,07,0712,071202,118,89
P071202007,07,0712,071202,118,89
P071202008,07,0712,071202,138,104
P071202009,07,0712,071202,138,104
P071202010,07,0712,071202,138,104
P071202011,07,0712,071202,138,104
P071202012,07,0712,071202,138,104
P071202013,07,0712,071202,138,104
P071202014,07,0712,071202,138,104
P071202015,07,0712,071202,138,104
P071202016,07,0712,071202,138,104
P071202017,07,0712,071202,138,104
P071202018,07,0712,071202,138,104
P071202019,07,0712,071202,168,126
P071202020,07,0712,071202,178,134
P071202021,07,0712,071202,178,134
P071202022,07,0712,071202,178,134
P071202023,07,0712,071202,198,149
P071202024,07,0712,071202,198,149
P071202025,07,0712,071202,198,149
P071202026,07,0712,071202,198,149
P071202027,07,0712,071202,198,149
P071202028,07,0712,071202,198,149
P071202029,07,0712,071202,198,149
P071202030,07,0712,071202,218,164
P071202031,07,0712,071202,218,164
P071202032,07,0712,071202,218,164
P071202033,07,0712,071202,218,164
P071202034,07,0712,071202,218,164
P071202035,07,0712,071202,218,164
P071202036,07,0712,071202,228,171
P071202037,07,0712,071202,230,173
